exchangeId,name,rank,percentTotalVolume,volumeUsd,tradingPairs,socket,exchangeUrl,updated
bitkub,Bitkub,26,0.186921709773365108000000000000000000,110051669.4979966758146446,45,0,https://www.bitkub.com/,1734014571934
independentreserve,Independent Reserve,27,0.134259918587940953000000000000000000,79046613.7142803751451103,96,0,https://www.independentreserve.com/,1734014600930
bitbank,Bitbank,28,0.129499636387418563000000000000000000,76243959.0409186464510102,4,0,https://www.bibank.com,1734014579298
uniswap-8453-univ3,UNISWAP UNIV3 (Base),29,0.128145643565610364000000000000000000,75446784.8084072740280839,2,1,https://uniswap.org/,1733987166535
exmo,Exmo,30,0.126504296576903896000000000000000000,74480428.4844058170011244,118,0,https://www.exmo.com/,1734014596152
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104130728288907586000000000000000000,61307809.0722101746766194,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.086149357275259967000000000000000000,50721131.3539605617564955,27,1,https://www.bitso.com/,1734014566724
luno,Luno,33,0.067676746664633061000000000000000000,39845232.3470942271218138,25,1,https://www.luno.com/,1734014592238
alterdice,Alterdice,34,0.066911755682790304000000000000000000,39394837.7150058397101500,1,0,https://alterdice.com/,1734014600981
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059556108501761709000000000000000000,35064140.9035337164779199,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.056569941954030924000000000000000000,33306011.1797295871397075,162,0,https://indodax.com/,1734014577532
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053600183519305373000000000000000000,31557541.8652579377709599,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.048024905048801437000000000000000000,28275051.5416934766484188,45,0,https://www.binance.us/,1734014571392
max-exchange,Max,39,0.045517960788549058000000000000000000,26799067.8182741692960108,22,0,https://max.maicoin.com/,1734014598981
itbit,Itbit,40,0.040232554970412379000000000000000000,23687242.3649032644000000,5,0,https://www.itbit.com/,1734014597843
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038041815526498430000000000000000000,22397426.7863374569151203,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034136391395801732000000000000000000,20098076.7204620326114469,35,0,https://kickex.com,1734014601288
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033860507382818429000000000000000000,19935647.7749241834451426,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031586694716442397000000000000000000,18596922.1642726678829540,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026265946561622785000000000000000000,15464288.6241330680548846,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020827947235664730000000000000000000,12262622.5080020209559976,3,1,https://uniswap.org/,1733987143963
btcmarket,BTCMarket,47,0.018901894799654450000000000000000000,11128643.5476093842335708,6,0,https://www.btcmarkets.net/,1734014582406
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),48,0.018383744630544481000000000000000000,10823578.4418474065764719,4,1,https://uniswap.org/,1733987162485
paribu,Paribu,49,0.0045887054688361301222000000000000000000,2701637.4839085786118064,9,0,https://www.paribu.com/,1734014571018
coinmate,Coinmate,50,0.0037147290208646865494000000000000000000,2187076.7765525213302797,3,1,https://coinmate.io/,1734014577911
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034960366752112056589000000000000000000,2058319.8880413936907851,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021750549828488444567000000000000000000,1280581.2251700257106103,1,0,https://www.btcbox.co.jp,1734014579453
gopax,GOPAX,53,0.0009038894311718394516000000000000000000,532172.2183189116070860,31,0,https://www.gopax.co.kr/,1734014588828
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004890873781211007639000000000000000000,287954.1523447734883770,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002658587426572508393000000000000000000,156526.4864928909720047,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002189368133948552342000000000000000000,128900.8208724850820645,43,0,https://www.cex.io/,1734014567592
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),57,0.0001400380013233540785000000000000000000,82448.5066902260449330,3,1,https://quickswap.exchange/,1733987164763
raydium-900,RAYDIUM (Solana),58,0.0001275308542455392921000000000000000000,75084.8226203586360944,1,1,https://curve.fi/,1734014507022
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000768746912888420772000000000000000000,45260.5966890512763524,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000543235959666985693000000000000000000,31983.4567986692582165,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000524672203671872015000000000000000000,30890.5006397015680378,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000468715534701084169000000000000000000,27596.0064649754630784,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000363830412659378526000000000000000000,21420.8100149825833874,8,0,https://btc-trade.com.ua/,1734014566357
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106133810306067700000000000000000000,6248.7139821951137467,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047368312701027196000000000000000000,2788.8477482747751701,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011503476900127298000000000000000000,677.2765129452291186,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014417393692912197035000000000000000000,84.8835722527165418,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009546601526077568127000000000000000000,56.2063891482049954,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009308705048806112550000000000000000000,54.8057543838879357,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006674273255480221512000000000000000000,39.2953239803978265,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000615250524476947077000000000000000000,3.6223372587539936,1,1,https://pancakeswap.finance/,1733976808885
cointiger,CoinTiger,101,,,0,,https://www.cointiger.com/,1707114784242
coinex,CoinEx,102,,,0,,https://www.coinex.com/,1724771788838
aerodrome-8453-univ3,AERODROME UNIV3 (Base),103,,,0,,https://aerodrome.io/,0
coinbene,Coinbene,104,,,0,,https://www.coinbene.com,0
blockchain-com,Blockchain.com,105,,,0,,https://blockchain.com/,0
bittrex,Bittrex,107,,,0,,https://bittrex.com/,0
bitrue,Bitrue,108,,,0,,https://www.bitrue.com/,1724869987486
bitpanda-pro,Bitpanda Pro,109,,,0,,https://www.bitpanda.com/en/pro,1704192020599
bithumbglobal,Bithumb Global,110,,,0,,https://www.bithumb.pro/,1692326335935
uniswap-v3,Uniswap (V3),111,,,0,,https://uniswap.org/,1719351243732
velodrome-10-univ3,VELODROME UNIV3 (Optimism),112,,,0,,https://velodrome.io/,0
bitflyer,Bitflyer,114,,,0,,https://bitflyer.com/,1724870761533
bitbay,BitBay,115,,,0,,https://bitbay.net,0
zaif,Zaif,116,,,0,,https://zaif.jp/,1666250109990
mxc-com,MXC.COM,75,,,0,,https://www.mxc.com/,0
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1734014584190
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
qryptos,Liquid,78,,,0,,https://www.qryptos.com/,1721992568436
kuna,Kuna,79,,,0,,https://kuna.io/,1677701260207
quoine,Quoine,80,,,0,,https://quoine.com/,1721992568616
hotbit,Hotbit,81,,,0,,https://www.hotbit.io/,1684920757709
fraxswap-42161-univ2,FRAXSWAP UNIV2 (Arbitrum),82,,,0,,https://fraxswap.com/,0
smardex-137-univ2,SMARDEX UNIV2 (Polygon),83,,,0,,https://smardex.io/,0
binance,Binance,1,34.164017324287230905000000000000000000,20137854885.5761880907795474,549,1,https://www.binance.com/,1734014733590
gdax,Coinbase Pro,2,10.508006768888074706000000000000000000,6193906104.1889690716006619,212,1,https://pro.coinbase.com/,1734014736241
crypto,Crypto.com Exchange,3,8.426750656714690780000000000000000000,4967117311.5000372651818224,108,0,https://api.crypto.com/,1734014710966
digifinex,DigiFinex,4,7.615081803537459855000000000000000000,4488682078.7440447629471150,121,0,https://www.digifinex.com/,1734014735119
whitebit,WhiteBIT,5,6.045512527240420245000000000000000000,3563505217.4017272455495224,107,0,https://whitebit.com,1734014736546
gate,Gate,6,5.425508742569499927000000000000000000,3198046257.3005967064888818,1059,0,https://gate.io/,1734014737090
currency-com,Currency.com,7,3.600525567470004306000000000000000000,2122316608.7663996622043495,44,0,https://currency.com/,1734014736881
kraken,Kraken,8,3.074251565550776094000000000000000000,1812106325.8215214771079285,295,0,https://kraken.com,1734014735663
huobi,Huobi,9,2.841369211047625719000000000000000000,1674834674.8947493410927149,198,1,https://www.hbg.com/,1734014702844
bitmax,AscendEX (Bitmax),10,2.712361844806405798000000000000000000,1598791755.3552724881333279,142,0,https://www.bitmax.io/,1734014682649
lbank,LBank,11,2.693670661051958448000000000000000000,1587774305.5479538244406962,110,0,https://www.lbank.info,1734014736353
kucoin,Kucoin,12,2.144299440365146182000000000000000000,1263949451.5944327438168401,518,0,https://www.kucoin.io/,1734014737058
bigone,BigONE,13,1.797256871667449891000000000000000000,1059386480.5241790995499428,58,0,https://big.one/,1734014713544
probit,ProBit,14,1.415326085704569622000000000000000000,834258777.5655808050108052,313,0,https://www.probit.com/en-us/,1734014736434
bitstamp,Bitstamp,15,0.773105514402077864000000000000000000,455704213.9537841264325067,90,1,https://www.bitstamp.net/,1734014715185
tidex,Tidex,16,0.764885131832254643000000000000000000,450858739.5552760580604034,26,0,https://tidex.com/,1734014735281
bitfinex,Bitfinex,17,0.739072646005967027000000000000000000,435643664.3235866006757039,132,1,https://bitfinex.com,1734014686011
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.613184091480321589000000000000000000,361439116.9271605266831853,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.609431374093765942000000000000000000,359227091.4080389105613395,226,1,https://hitbtc.com/,1734014699738
yobit,YoBit,20,0.573075165411649833000000000000000000,337797057.3555241577534467,11,0,https://yobit.net,1734014715709
dex-trade,Dex-Trade,21,0.546075819751785012000000000000000000,321882391.9418245259604655,75,0,https://dex-trade.com/,1734014735972
bibox,Bibox,22,0.453106806570563692000000000000000000,267082147.6225562356229173,131,0,https://www.bibox.com,1734014731380
gemini,Gemini,23,0.334746167687616787000000000000000000,197314902.5306150695357819,58,1,https://gemini.com/,1734014654751
btcturk,BTCTurk,24,0.287680826399482782000000000000000000,169572409.4858415641164772,83,0,https://www.btcturk.com/,1734014717634
coincheck,coincheck,25,0.270209143693986483000000000000000000,159273790.1053862486584600,1,0,coincheck,1734014727696
bitkub,Bitkub,26,0.186997380697202872000000000000000000,110224921.1712598888869790,45,0,https://www.bitkub.com/,1734014722539
independentreserve,Independent Reserve,27,0.134146318250625034000000000000000000,79072055.9799320272932839,96,0,https://www.independentreserve.com/,1734014735152
bitbank,Bitbank,28,0.129679999181245243000000000000000000,76439400.5624465661573664,4,0,https://www.bibank.com,1734014709286
uniswap-8453-univ3,UNISWAP UNIV3 (Base),29,0.128050124183885267000000000000000000,75478676.7146943071614048,2,1,https://uniswap.org/,1733987166535
exmo,Exmo,30,0.126501114678717367000000000000000000,74565618.7351435914536901,118,0,https://www.exmo.com/,1734014723604
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104029064443250584000000000000000000,61319551.0280681129279794,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.086082492766327001000000000000000000,50741010.0826929520117705,27,1,https://www.bitso.com/,1734014698821
luno,Luno,33,0.067761784665352563000000000000000000,39941935.7924412687773558,25,1,https://www.luno.com/,1734014737041
alterdice,Alterdice,34,0.066996835205732708000000000000000000,39491039.1351071933943100,1,0,https://alterdice.com/,1734014736917
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059488589338657364000000000000000000,35065331.1078225258198895,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.056467266856128781000000000000000000,33284423.6361348770582360,162,0,https://indodax.com/,1734014719614
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053560229980911553000000000000000000,31570881.3971041587056395,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047826537695975186000000000000000000,28191177.4794822502314109,45,0,https://www.binance.us/,1734014709063
max-exchange,Max,39,0.045777137615870799000000000000000000,26983166.1082231944717889,22,0,https://max.maicoin.com/,1734014726195
itbit,Itbit,40,0.039817061905685266000000000000000000,23470021.3097208485000000,5,0,https://www.itbit.com/,1734014736149
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038013321194361009000000000000000000,22406812.9536581244064941,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034061362010030100000000000000000000,20077345.0865639475479964,34,0,https://kickex.com,1734014735789
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033837056912301859000000000000000000,19945129.2682288142050670,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031550711590581741000000000000000000,18597451.3921148604130804,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026246367943873802000000000000000000,15470825.4568008836121679,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020814215362404719000000000000000000,12268863.0129940868059991,3,1,https://uniswap.org/,1733987143963
btcmarket,BTCMarket,47,0.018883792662370023000000000000000000,11130982.4226606745579404,6,0,https://www.btcmarkets.net/,1734014717404
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),48,0.018364166631450254000000000000000000,10824690.7618731344670578,4,1,https://uniswap.org/,1733987162485
paribu,Paribu,49,0.0046174307572209612307000000000000000000,2721727.6484346196575098,9,0,https://www.paribu.com/,1734014708707
coinmate,Coinmate,50,0.0038229828254664552755000000000000000000,2253443.2247393698638154,3,1,https://coinmate.io/,1734014715485
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034934307319782138261000000000000000000,2059189.9502222020709961,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021796105953870930154000000000000000000,1284763.4825944853930916,1,0,https://www.btcbox.co.jp,1734014731103
gopax,GOPAX,53,0.0008991253761139159813000000000000000000,529986.1598901969398093,31,0,https://www.gopax.co.kr/,1734014735667
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004885302165427280498000000000000000000,287962.3468918791687389,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002655562640661272810000000000000000000,156531.1672499859371745,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002186251339055792702000000000000000000,128867.7844628177317881,43,0,https://www.cex.io/,1734014698077
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),57,0.0001399396983832835781000000000000000000,82486.9426807861372337,3,1,https://quickswap.exchange/,1733987164763
raydium-900,RAYDIUM (Solana),58,0.0001265387061311093598000000000000000000,74587.7768790767942970,1,1,https://curve.fi/,1734014627275
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000768215531153896374000000000000000000,45282.1831237780401336,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000542617112773247349000000000000000000,31984.3669780891590010,1,1,https://pancakeswap.finance/,1733986225470
uniswap-42161-univ2,UNISWAP UNIV2 (Arbitrum),61,0.0000524185609599701000000000000000000000,30897.9287740901005939,2,1,https://uniswap.org/,1733987147228
sushi-42161-univ2,SUSHI UNIV2 (Arbitrum),62,0.0000468097816815190302000000000000000000,27591.8543706451938914,3,1,https://sushi.com/,1733987171047
btctradeua,BTC Trade UA,63,0.0000363405958896292335000000000000000000,21420.8311491654503621,8,0,https://btc-trade.com.ua/,1734014688626
sushi-137-univ3,SUSHI UNIV3 (Polygon),64,0.0000106012904136916475000000000000000000,6248.8918069656894184,1,1,https://sushi.com/,1733986647853
shibaswap-1-univ2,SHIBASWAP UNIV2 (Ethereum),65,0.0000047314351374176471000000000000000000,2788.9271127988069176,1,1,https://shibaswap.com/,1733976277423
sushi-8453-univ2,SUSHI UNIV2 (Base),66,0.0000011494902216687527000000000000000000,677.5628011375004118,1,1,https://sushi.com/,1733986890126
pancake-8453-univ2,PANCAKE UNIV2 (Base),67,0.00000014406646977982739415000000000000000000,84.9194529661168678,1,1,https://pancakeswap.finance/,1733986987109
camelot-42161-univ2,CAMELOT UNIV2 (Arbitrum),68,0.00000009536128406462723703000000000000000000,56.2103596297639831,2,1,https://camelot.exchange/,1733981639033
uniswap-10-univ2,UNISWAP UNIV2 (Optimism),69,0.00000009303000952422416558000000000000000000,54.8361983902512984,1,1,https://uniswap.org/,1733984238555
uniswap-137-univ2,UNISWAP UNIV2 (Polygon),70,0.00000006666670015675097373000000000000000000,39.2964422396094693,1,1,https://uniswap.org/,1733981866531
pancake-42161-univ2,PANCAKE UNIV2 (Arbitrum),71,0.00000000614791917176793822000000000000000000,3.6238684389526040,1,1,https://pancakeswap.finance/,1733976808885
curve-137,CURVE (Polygon),95,,,0,,https://curve.fi/,0
curve-10,CURVE (Optimism),96,,,0,,https://curve.fi/,0
therocktrading,The Rock Trading,97,,,0,,https://www.therocktrading.com,1676660097265
thorchain,THORChain,98,,,0,,https://thorchain.org/,1668435396236
curve-1,CURVE (Ethereum),99,,,0,,https://curve.fi/,1729009345822
uniswap,Uniswap (V2),100,,,0,,https://www.uniswap.io/,1719351138262
cointiger,CoinTiger,101,,,0,,https://www.cointiger.com/,1707114784242
coinex,CoinEx,102,,,0,,https://www.coinex.com/,1724771788838
aerodrome-8453-univ3,AERODROME UNIV3 (Base),103,,,0,,https://aerodrome.io/,0
coinbene,Coinbene,104,,,0,,https://www.coinbene.com,0
blockchain-com,Blockchain.com,105,,,0,,https://blockchain.com/,0
bittrex,Bittrex,107,,,0,,https://bittrex.com/,0
bitrue,Bitrue,108,,,0,,https://www.bitrue.com/,1724869987486
bitpanda-pro,Bitpanda Pro,109,,,0,,https://www.bitpanda.com/en/pro,1704192020599
bithumbglobal,Bithumb Global,110,,,0,,https://www.bithumb.pro/,1692326335935
uniswap-v3,Uniswap (V3),111,,,0,,https://uniswap.org/,1719351243732
velodrome-10-univ3,VELODROME UNIV3 (Optimism),112,,,0,,https://velodrome.io/,0
bitflyer,Bitflyer,114,,,0,,https://bitflyer.com/,1724870761533
bitbay,BitBay,115,,,0,,https://bitbay.net,0
zaif,Zaif,116,,,0,,https://zaif.jp/,1666250109990
mxc-com,MXC.COM,75,,,0,,https://www.mxc.com/,0
zb,ZB,117,,,0,,https://www.zb.com/,1662264169320
okcoin,OkCoin,74,,,0,,https://www.okcoin.com,1681374633809
okex,Okex,73,,,0,,https://www.okex.com/,0
osmosis,Osmosis,72,,,0,,https://app.osmosis.zone/,0
wazirx,WazirX,113,,,0,,https://wazirx.com/,1734014732890
poloniex,Poloniex,76,,,0,,https://poloniex.com/,1692177923613
bkex,Bkex,106,,,0,,https://www.bkex.com/,0
mercatox,Mercatox,77,,,0,,https://mercatox.com/,1733413608230
binance,Binance,1,34.164017324287230905000000000000000000,20137854885.5761880907795474,549,1,https://www.binance.com/,1734014733590
gdax,Coinbase Pro,2,10.508006768888074706000000000000000000,6193906104.1889690716006619,212,1,https://pro.coinbase.com/,1734014736241
crypto,Crypto.com Exchange,3,8.426750656714690780000000000000000000,4967117311.5000372651818224,108,0,https://api.crypto.com/,1734014710966
digifinex,DigiFinex,4,7.615081803537459855000000000000000000,4488682078.7440447629471150,121,0,https://www.digifinex.com/,1734014735119
whitebit,WhiteBIT,5,6.045512527240420245000000000000000000,3563505217.4017272455495224,107,0,https://whitebit.com,1734014736546
gate,Gate,6,5.425508742569499927000000000000000000,3198046257.3005967064888818,1059,0,https://gate.io/,1734014737090
currency-com,Currency.com,7,3.600525567470004306000000000000000000,2122316608.7663996622043495,44,0,https://currency.com/,1734014736881
kraken,Kraken,8,3.074251565550776094000000000000000000,1812106325.8215214771079285,295,0,https://kraken.com,1734014735663
huobi,Huobi,9,2.841369211047625719000000000000000000,1674834674.8947493410927149,198,1,https://www.hbg.com/,1734014702844
bitmax,AscendEX (Bitmax),10,2.712361844806405798000000000000000000,1598791755.3552724881333279,142,0,https://www.bitmax.io/,1734014682649
lbank,LBank,11,2.693670661051958448000000000000000000,1587774305.5479538244406962,110,0,https://www.lbank.info,1734014736353
kucoin,Kucoin,12,2.144299440365146182000000000000000000,1263949451.5944327438168401,518,0,https://www.kucoin.io/,1734014737058
bigone,BigONE,13,1.797256871667449891000000000000000000,1059386480.5241790995499428,58,0,https://big.one/,1734014713544
probit,ProBit,14,1.415326085704569622000000000000000000,834258777.5655808050108052,313,0,https://www.probit.com/en-us/,1734014736434
bitstamp,Bitstamp,15,0.773105514402077864000000000000000000,455704213.9537841264325067,90,1,https://www.bitstamp.net/,1734014715185
tidex,Tidex,16,0.764885131832254643000000000000000000,450858739.5552760580604034,26,0,https://tidex.com/,1734014735281
bitfinex,Bitfinex,17,0.739072646005967027000000000000000000,435643664.3235866006757039,132,1,https://bitfinex.com,1734014686011
uniswap-42161-univ3,UNISWAP UNIV3 (Arbitrum),18,0.613184091480321589000000000000000000,361439116.9271605266831853,4,1,https://uniswap.org/,1733987174421
hitbtc,HitBTC,19,0.609431374093765942000000000000000000,359227091.4080389105613395,226,1,https://hitbtc.com/,1734014699738
yobit,YoBit,20,0.573075165411649833000000000000000000,337797057.3555241577534467,11,0,https://yobit.net,1734014715709
dex-trade,Dex-Trade,21,0.546075819751785012000000000000000000,321882391.9418245259604655,75,0,https://dex-trade.com/,1734014735972
bibox,Bibox,22,0.453106806570563692000000000000000000,267082147.6225562356229173,131,0,https://www.bibox.com,1734014731380
gemini,Gemini,23,0.334746167687616787000000000000000000,197314902.5306150695357819,58,1,https://gemini.com/,1734014654751
btcturk,BTCTurk,24,0.287680826399482782000000000000000000,169572409.4858415641164772,83,0,https://www.btcturk.com/,1734014717634
coincheck,coincheck,25,0.270209143693986483000000000000000000,159273790.1053862486584600,1,0,coincheck,1734014727696
bitkub,Bitkub,26,0.186997380697202872000000000000000000,110224921.1712598888869790,45,0,https://www.bitkub.com/,1734014722539
independentreserve,Independent Reserve,27,0.134146318250625034000000000000000000,79072055.9799320272932839,96,0,https://www.independentreserve.com/,1734014735152
bitbank,Bitbank,28,0.129679999181245243000000000000000000,76439400.5624465661573664,4,0,https://www.bibank.com,1734014709286
uniswap-8453-univ3,UNISWAP UNIV3 (Base),29,0.128050124183885267000000000000000000,75478676.7146943071614048,2,1,https://uniswap.org/,1733987166535
exmo,Exmo,30,0.126501114678717367000000000000000000,74565618.7351435914536901,118,0,https://www.exmo.com/,1734014723604
pancake-42161-univ3,PANCAKE UNIV3 (Arbitrum),31,0.104029064443250584000000000000000000,61319551.0280681129279794,3,1,https://pancakeswap.finance/,1733987175141
bitso,Bitso,32,0.086082492766327001000000000000000000,50741010.0826929520117705,27,1,https://www.bitso.com/,1734014698821
luno,Luno,33,0.067761784665352563000000000000000000,39941935.7924412687773558,25,1,https://www.luno.com/,1734014737041
alterdice,Alterdice,34,0.066996835205732708000000000000000000,39491039.1351071933943100,1,0,https://alterdice.com/,1734014736917
uniswap-1-univ3,UNISWAP UNIV3 (Ethereum),35,0.059488589338657364000000000000000000,35065331.1078225258198895,2,1,https://uniswap.org/,1733987137752
indodax,Indodax,36,0.056467266856128781000000000000000000,33284423.6361348770582360,162,0,https://indodax.com/,1734014719614
pancake-8453-univ3,PANCAKE UNIV3 (Base),37,0.053560229980911553000000000000000000,31570881.3971041587056395,1,1,https://pancakeswap.finance/,1733987166537
binanceus,Binance.US,38,0.047826537695975186000000000000000000,28191177.4794822502314109,45,0,https://www.binance.us/,1734014709063
max-exchange,Max,39,0.045777137615870799000000000000000000,26983166.1082231944717889,22,0,https://max.maicoin.com/,1734014726195
itbit,Itbit,40,0.039817061905685266000000000000000000,23470021.3097208485000000,5,0,https://www.itbit.com/,1734014736149
sushi-42161-univ3,SUSHI UNIV3 (Arbitrum),41,0.038013321194361009000000000000000000,22406812.9536581244064941,2,1,https://sushi.com/,1733987143736
kickex,KickEX,42,0.034061362010030100000000000000000000,20077345.0865639475479964,34,0,https://kickex.com,1734014735789
uniswap-10-univ3,UNISWAP UNIV3 (Optimism),43,0.033837056912301859000000000000000000,19945129.2682288142050670,2,1,https://uniswap.org/,1733987153891
pancake-1-univ3,PANCAKE UNIV3 (Ethereum),44,0.031550711590581741000000000000000000,18597451.3921148604130804,1,1,https://pancakeswap.finance/,1733987162479
sushi-8453-univ3,SUSHI UNIV3 (Base),45,0.026246367943873802000000000000000000,15470825.4568008836121679,1,1,https://sushi.com/,1733987164757
uniswap-137-univ3,UNISWAP UNIV3 (Polygon),46,0.020814215362404719000000000000000000,12268863.0129940868059991,3,1,https://uniswap.org/,1733987143963
btcmarket,BTCMarket,47,0.018883792662370023000000000000000000,11130982.4226606745579404,6,0,https://www.btcmarkets.net/,1734014717404
uniswap-1-univ2,UNISWAP UNIV2 (Ethereum),48,0.018364166631450254000000000000000000,10824690.7618731344670578,4,1,https://uniswap.org/,1733987162485
paribu,Paribu,49,0.0046174307572209612307000000000000000000,2721727.6484346196575098,9,0,https://www.paribu.com/,1734014708707
coinmate,Coinmate,50,0.0038229828254664552755000000000000000000,2253443.2247393698638154,3,1,https://coinmate.io/,1734014715485
uniswap-8453-univ2,UNISWAP UNIV2 (Base),51,0.0034934307319782138261000000000000000000,2059189.9502222020709961,1,1,https://uniswap.org/,1733987148425
btcbox,BTCBOX,52,0.0021796105953870930154000000000000000000,1284763.4825944853930916,1,0,https://www.btcbox.co.jp,1734014731103
gopax,GOPAX,53,0.0008991253761139159813000000000000000000,529986.1598901969398093,31,0,https://www.gopax.co.kr/,1734014735667
sushi-10-univ3,SUSHI UNIV3 (Optimism),54,0.0004885302165427280498000000000000000000,287962.3468918791687389,2,1,https://sushi.com/,1733987145447
sushi-1-univ2,SUSHI UNIV2 (Ethereum),55,0.0002655562640661272810000000000000000000,156531.1672499859371745,2,1,https://sushi.com/,1733987149944
cex,Cex,56,0.0002186251339055792702000000000000000000,128867.7844628177317881,43,0,https://www.cex.io/,1734014698077
quickswap-137-univ2,QUICKSWAP UNIV2 (Polygon),57,0.0001399396983832835781000000000000000000,82486.9426807861372337,3,1,https://quickswap.exchange/,1733987164763
raydium-900,RAYDIUM (Solana),58,0.0001265387061311093598000000000000000000,74587.7768790767942970,1,1,https://curve.fi/,1734014627275
sushi-137-univ2,SUSHI UNIV2 (Polygon),59,0.0000768215531153896374000000000000000000,45282.1831237780401336,2,1,https://sushi.com/,1733987084649
pancake-1-univ2,PANCAKE UNIV2 (Ethereum),60,0.0000542617112773247349000000000000000000,31984.3669780891590010,1,1,https://pancakeswap.finance/,1733986225470
